Url,Title,Purpose,Property_Price,District,Ad_Age_Date,Use Type
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5776986,شقة ب 3 غرف,للبيع,"1,450,000",الملقا,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-51744-متر-مربع-شمالية-على-شارع-15م-5770626,فيلا 517.44 متر مربع شمالية على شارع 15م,للبيع,"9,000,000",الملقا,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5770413,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,150,000",الياسمين,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-364-متر-مربع-شمالية-على-شارع-14م-5777338,فيلا 364 متر مربع شمالية على شارع 14م,للبيع,"4,500,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/دور-19974-متر-مربع-ب-3-غرف-5777253,دور 199.74 متر مربع ب 3 غرف,للبيع,"1,800,000",الملقا,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-348-متر-مربع-جنوبية-على-شارع-15م-5776896,أرض 348 متر مربع جنوبية على شارع 15م,للبيع,"3,184,200",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-198955-متر-مربع-ثلاثة-شوارع-على-شارع-60م-5776880,أرض 1989.55 متر مربع ثلاثة شوارع على شارع 60م,للبيع,"35,811,900",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-348-متر-مربع-جنوبية-على-شارع-15م-5776871,فيلا 348 متر مربع جنوبية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-336-متر-مربع-غربية-على-شارع-15م-5776809,فيلا 336 متر مربع غربية على شارع 15م,للبيع,"3,000,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-375-متر-مربع-جنوبية-على-شارع-15م-5780563,فيلا 375 متر مربع جنوبية على شارع 15م,للبيع,"5,000,000",عرقة,2025-09-25,سكني
https://wasalt.sa/property/sale/أرض-348-متر-مربع-جنوبية-على-شارع-15م-5776622,أرض 348 متر مربع جنوبية على شارع 15م,للبيع,"3,184,200",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-369375-متر-مربع-شرقية-على-شارع-15م-5780556,فيلا 369.375 متر مربع شرقية على شارع 15م,للبيع,"6,500,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780558,شقة ب 3 غرف,للبيع,"1,680,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/فيلا-875-متر-مربع-غربية-على-شارع-15م-5780551,فيلا 875 متر مربع غربية على شارع 15م,للبيع,"13,500,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780533,شقة ب 4 غرف,للبيع,"1,750,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780509,شقة ب 3 غرف,للبيع,"1,600,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780506,شقة ب 3 غرف,للبيع,"1,750,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5780503,شقة بغرفتين,للبيع,"1,450,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780403,شقة ب 4 غرف,للبيع,"1,100,000",الياسمين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780400,شقة ب 4 غرف,للبيع,"1,521,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780375,شقة ب 4 غرف,للبيع,"1,400,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780355,شقة ب 3 غرف,للبيع,"1,400,000",الياسمين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780345,شقة ب 3 غرف,للبيع,"1,400,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5780330,شقة ب 4 غرف,للبيع,"1,450,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5780321,شقة بغرفتين,للبيع,"1,400,000",الياسمين,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780314,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-09-25,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5780318,شقة ب 3 غرف,للبيع,"1,880,000",حطين,2025-09-25,سكني
https://wasalt.sa/property/sale/فيلا-375-متر-مربع-جنوبية-على-شارع-15م-5778188,فيلا 375 متر مربع جنوبية على شارع 15م,للبيع,"5,000,000",الياسمين,2025-09-16,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5779008,شقة ب 3 غرف,للبيع,"1,700,000",حطين,2025-09-18,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5778060,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-09-16,سكني
https://wasalt.sa/property/sale/فيلا-348-متر-مربع-جنوبية-على-شارع-15م-5776981,فيلا 348 متر مربع جنوبية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-شمالية-على-شارع-15م-5776985,فيلا 312.5 متر مربع شمالية على شارع 15م,للبيع,"2,950,000",الياسمين,2025-09-15,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5776986,شقة ب 3 غرف,للبيع,"1,450,000",الملقا,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-51744-متر-مربع-شمالية-على-شارع-15م-5770626,فيلا 517.44 متر مربع شمالية على شارع 15م,للبيع,"9,000,000",الملقا,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5770413,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,150,000",الياسمين,2025-09-15,سكني
https://wasalt.sa/property/sale/فيلا-364-متر-مربع-شمالية-على-شارع-14م-5777338,فيلا 364 متر مربع شمالية على شارع 14م,للبيع,"4,500,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-348-متر-مربع-جنوبية-على-شارع-15م-5776896,أرض 348 متر مربع جنوبية على شارع 15م,للبيع,"3,184,200",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/دور-19974-متر-مربع-ب-3-غرف-5777253,دور 199.74 متر مربع ب 3 غرف,للبيع,"1,800,000",الملقا,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-198955-متر-مربع-ثلاثة-شوارع-على-شارع-60م-5776880,أرض 1989.55 متر مربع ثلاثة شوارع على شارع 60م,للبيع,"35,811,900",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-348-متر-مربع-جنوبية-على-شارع-15م-5776871,فيلا 348 متر مربع جنوبية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-336-متر-مربع-غربية-على-شارع-15م-5776809,فيلا 336 متر مربع غربية على شارع 15م,للبيع,"3,000,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-348-متر-مربع-جنوبية-على-شارع-15م-5776622,أرض 348 متر مربع جنوبية على شارع 15م,للبيع,"3,184,200",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5776621,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,100,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-325-متر-مربع-شمالية-على-شارع-15م-5776583,أرض 325 متر مربع شمالية على شارع 15م,للبيع,"3,107,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5776516,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,150,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-198955-متر-مربع-شمالية-على-شارع-80م-5776497,أرض 1989.55 متر مربع شمالية على شارع 80م,للبيع,"55,707,400",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/أرض-500-متر-مربع-غربية-على-شارع-28م-5776507,أرض 500 متر مربع غربية على شارع 28م,للبيع,"7,500,000",الملقا,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5776489,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,100,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5776314,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,200,000",الياسمين,2025-09-13,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5771333,شقة ب 3 غرف,للبيع,"1,250,000",الياسمين,2025-09-11,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5771341,شقة بغرفتين,للبيع,"1,200,000",الياسمين,2025-09-11,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5770662,شقة ب 4 غرف,للبيع,"1,500,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-4-غرف-5770667,شقة ب 4 غرف,للبيع,"1,850,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5770661,شقة ب 3 غرف,للبيع,"1,500,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5770644,شقة ب 3 غرف,للبيع,"1,800,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/أرض-348-متر-مربع-جنوبية-على-شارع-15م-5770584,أرض 348 متر مربع جنوبية على شارع 15م,للبيع,"3,132,000",الياسمين,2025-09-10,سكني
https://wasalt.sa/property/sale/فيلا-4125-متر-مربع-جنوبية-على-شارع-15م-5770562,فيلا 412.5 متر مربع جنوبية على شارع 15م,للبيع,"6,600,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/أرض-336-متر-مربع-غربية-على-شارع-15م-5770549,أرض 336 متر مربع غربية على شارع 15م,للبيع,"3,024,000",الياسمين,2025-09-10,سكني
https://wasalt.sa/property/sale/فيلا-325-متر-مربع-شمالية-على-شارع-15م-5770470,فيلا 325 متر مربع شمالية على شارع 15م,للبيع,"3,500,000",الياسمين,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5770481,شقة ب 3 غرف,للبيع,"1,700,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/فيلا-3125-متر-مربع-جنوبية-على-شارع-20م-5770462,فيلا 312.5 متر مربع جنوبية على شارع 20م,للبيع,"4,200,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/فيلا-1107-متر-مربع-شمالية-شرقية-على-شارع-15م-5770438,فيلا 1107 متر مربع شمالية شرقية على شارع 15م,للبيع,"10,000,000",الياسمين,2025-09-10,سكني
https://wasalt.sa/property/sale/أرض-450-متر-مربع-شمالية-على-شارع-20م-5770436,أرض 450 متر مربع شمالية على شارع 20م,للبيع,"5,850,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5770426,شقة ب 3 غرف,للبيع,"1,050,000",حطين,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5770414,شقة ب 3 غرف,للبيع,"1,450,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-ب-3-غرف-5770186,شقة ب 3 غرف,للبيع,"1,700,000",حطين,2025-09-10,سكني
https://wasalt.sa/property/sale/شقة-بغرفتين-5770192,شقة بغرفتين,للبيع,"1,070,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/دور-18391-متر-مربع-ب-3-غرف-5770150,دور 183.91 متر مربع ب 3 غرف,للبيع,"1,960,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/دور-17661-متر-مربع-ب-3-غرف-5770145,دور 176.61 متر مربع ب 3 غرف,للبيع,"1,900,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/sale/دور-18555-متر-مربع-ب-3-غرف-5770143,دور 185.55 متر مربع ب 3 غرف,للبيع,"2,440,000",الياسمين,2025-09-10,سكني
https://wasalt.sa/property/sale/فيلا-360-متر-مربع-غربية-على-شارع-15م-5770140,فيلا 360 متر مربع غربية على شارع 15م,للبيع,"6,000,000",الملقا,2025-09-10,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5802143,شقة ب 3 غرف,للايجار,"84,999/سنة",الملقا,2025-11-24,سكني
https://wasalt.sa/property/sale/دور-675-متر-مربع-ب-3-غرف-5770136,دور 675 متر مربع ب 3 غرف,للبيع,"1,699,000",الياسمين,2025-09-10,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5813775,شقة ب 3 غرف,للايجار,"90,000/سنة",الياسمين,2025-12-03,سكني
https://wasalt.sa/property/rent/دور-312-متر-مربع-ب-5-غرف-5810227,دور 312 متر مربع ب 5 غرف,للايجار,"120,000/سنة",الياسمين,2025-11-26,سكني
https://wasalt.sa/property/rent/شقة-بغرفتين-5813037,شقة بغرفتين,للايجار,"100,000/سنة",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5812399,شقة ب 3 غرف,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-4-غرف-5803535,شقة ب 4 غرف,للايجار,"95,000/سنة",الملقا,2025-11-14,سكني
https://wasalt.sa/property/rent/شقة-450-متر-مربع-بغرفتين-5812377,شقة 450 متر مربع بغرفتين,للايجار,"55,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811976,شقة بغرفة,للايجار,"40,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5798733,شقة بغرفة,للايجار,"45,000/سنة",الملقا,2025-11-13,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811942,شقة بغرفة,للايجار,"36,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811934,شقة بغرفة,للايجار,"36,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811944,شقة بغرفة,للايجار,"36,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5767675,شقة ب 3 غرف,للايجار,"9,000 /الشهر",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811914,شقة بغرفة,للايجار,"40,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811894,شقة بغرفة,للايجار,"42,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811891,شقة بغرفة,للايجار,"35,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5802139,شقة بغرفة,للايجار,"7,000 /الشهر",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811880,شقة بغرفة,للايجار,"46,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811878,شقة بغرفة,للايجار,"32,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811838,شقة بغرفة,للايجار,"60,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/عمارة-87958-متر-مربع-واجهة-جنوبية-5802142,عمارة 879.58 متر مربع واجهة جنوبية,للايجار,"924,000/سنة",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811837,شقة بغرفة,للايجار,"40,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811791,شقة بغرفة,للايجار,"68,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5798718,شقة بغرفة,للايجار,"60,000/سنة",الملقا,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811789,شقة بغرفة,للايجار,"34,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811765,شقة بغرفة,للايجار,"38,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811760,شقة بغرفة,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811696,شقة بغرفة,للايجار,"38,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5783300,شقة ب 3 غرف,للايجار,"80,000/سنة",الياسمين,2025-11-24,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811694,شقة بغرفة,للايجار,"42,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811695,شقة بغرفة,للايجار,"42,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5802143,شقة ب 3 غرف,للايجار,"84,999/سنة",الملقا,2025-11-24,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811681,شقة بغرفة,للايجار,"6,500/سنة",حطين,2025-11-28,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5813775,شقة ب 3 غرف,للايجار,"90,000/سنة",الياسمين,2025-12-03,سكني
https://wasalt.sa/property/rent/دور-312-متر-مربع-ب-5-غرف-5810227,دور 312 متر مربع ب 5 غرف,للايجار,"120,000/سنة",الياسمين,2025-11-26,سكني
https://wasalt.sa/property/rent/شقة-بغرفتين-5813037,شقة بغرفتين,للايجار,"100,000/سنة",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5812399,شقة ب 3 غرف,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-4-غرف-5803535,شقة ب 4 غرف,للايجار,"95,000/سنة",الملقا,2025-11-14,سكني
https://wasalt.sa/property/rent/شقة-450-متر-مربع-بغرفتين-5812377,شقة 450 متر مربع بغرفتين,للايجار,"55,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811976,شقة بغرفة,للايجار,"40,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5798733,شقة بغرفة,للايجار,"45,000/سنة",الملقا,2025-11-13,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811944,شقة بغرفة,للايجار,"36,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811942,شقة بغرفة,للايجار,"36,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811934,شقة بغرفة,للايجار,"36,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5767675,شقة ب 3 غرف,للايجار,"9,000 /الشهر",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811914,شقة بغرفة,للايجار,"40,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811894,شقة بغرفة,للايجار,"42,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811891,شقة بغرفة,للايجار,"35,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5802139,شقة بغرفة,للايجار,"7,000 /الشهر",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811880,شقة بغرفة,للايجار,"46,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811878,شقة بغرفة,للايجار,"32,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811838,شقة بغرفة,للايجار,"60,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/عمارة-87958-متر-مربع-واجهة-جنوبية-5802142,عمارة 879.58 متر مربع واجهة جنوبية,للايجار,"924,000/سنة",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811837,شقة بغرفة,للايجار,"40,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811791,شقة بغرفة,للايجار,"68,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5798718,شقة بغرفة,للايجار,"60,000/سنة",الملقا,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811789,شقة بغرفة,للايجار,"34,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811765,شقة بغرفة,للايجار,"38,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811760,شقة بغرفة,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811696,شقة بغرفة,للايجار,"38,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5783300,شقة ب 3 غرف,للايجار,"80,000/سنة",الياسمين,2025-11-24,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811694,شقة بغرفة,للايجار,"42,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811695,شقة بغرفة,للايجار,"42,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811681,شقة بغرفة,للايجار,"6,500/سنة",حطين,2025-11-28,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5802143,شقة ب 3 غرف,للايجار,"84,999/سنة",الملقا,2025-11-24,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5813775,شقة ب 3 غرف,للايجار,"90,000/سنة",الياسمين,2025-12-03,سكني
https://wasalt.sa/property/rent/دور-312-متر-مربع-ب-5-غرف-5810227,دور 312 متر مربع ب 5 غرف,للايجار,"120,000/سنة",الياسمين,2025-11-26,سكني
https://wasalt.sa/property/rent/شقة-ب-4-غرف-5803535,شقة ب 4 غرف,للايجار,"95,000/سنة",الملقا,2025-11-14,سكني
https://wasalt.sa/property/rent/شقة-بغرفتين-5813037,شقة بغرفتين,للايجار,"100,000/سنة",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5812399,شقة ب 3 غرف,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-450-متر-مربع-بغرفتين-5812377,شقة 450 متر مربع بغرفتين,للايجار,"55,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811976,شقة بغرفة,للايجار,"40,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811944,شقة بغرفة,للايجار,"36,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5798733,شقة بغرفة,للايجار,"45,000/سنة",الملقا,2025-11-13,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811942,شقة بغرفة,للايجار,"36,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811934,شقة بغرفة,للايجار,"36,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5767675,شقة ب 3 غرف,للايجار,"9,000 /الشهر",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811914,شقة بغرفة,للايجار,"40,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811894,شقة بغرفة,للايجار,"42,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811891,شقة بغرفة,للايجار,"35,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5802139,شقة بغرفة,للايجار,"7,000 /الشهر",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811880,شقة بغرفة,للايجار,"46,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811878,شقة بغرفة,للايجار,"32,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/عمارة-87958-متر-مربع-واجهة-جنوبية-5802142,عمارة 879.58 متر مربع واجهة جنوبية,للايجار,"924,000/سنة",حطين,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811838,شقة بغرفة,للايجار,"60,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811791,شقة بغرفة,للايجار,"68,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811837,شقة بغرفة,للايجار,"40,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811789,شقة بغرفة,للايجار,"34,000/سنة",حطين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5798718,شقة بغرفة,للايجار,"60,000/سنة",الملقا,2025-11-25,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811760,شقة بغرفة,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811765,شقة بغرفة,للايجار,"38,000/سنة",الياسمين,,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811696,شقة بغرفة,للايجار,"38,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5783300,شقة ب 3 غرف,للايجار,"80,000/سنة",الياسمين,2025-11-24,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811694,شقة بغرفة,للايجار,"42,000/سنة",النخيل,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811695,شقة بغرفة,للايجار,"42,000/سنة",الياسمين,2025-11-28,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811681,شقة بغرفة,للايجار,"6,500/سنة",حطين,2025-11-28,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5802143,شقة ب 3 غرف,للايجار,"84,999/سنة",الملقا,2025-11-24,سكني
https://wasalt.sa/property/rent/دور-312-متر-مربع-ب-5-غرف-5810227,دور 312 متر مربع ب 5 غرف,للايجار,"120,000/سنة",الياسمين,2025-11-26,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5813775,شقة ب 3 غرف,للايجار,"90,000/سنة",الياسمين,2025-12-03,سكني
https://wasalt.sa/property/rent/شقة-بغرفتين-5813037,شقة بغرفتين,للايجار,"100,000/سنة",الياسمين,2025-12-02,سكني
https://wasalt.sa/property/rent/شقة-ب-4-غرف-5803535,شقة ب 4 غرف,للايجار,"95,000/سنة",الملقا,2025-11-14,سكني
https://wasalt.sa/property/rent/شقة-ب-3-غرف-5812399,شقة ب 3 غرف,للايجار,"52,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-450-متر-مربع-بغرفتين-5812377,شقة 450 متر مربع بغرفتين,للايجار,"55,000/سنة",الملقا,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811976,شقة بغرفة,للايجار,"40,000/سنة",الياسمين,2025-11-29,سكني
https://wasalt.sa/property/rent/شقة-بغرفة-5811944,شقة بغرفة,للايجار,"36,000/سنة",النخيل,2025-11-29,سكني
